"#uh# you w_welcome to stop in but let me #uh# make you aware that, you know, we have our own trucks so the only time I would need anything from Penske is if I have a truck down and #uh# I just need to to rent one for a day or so.---",1
#uhh# yes sir #uh# yeah that that would be fine #uh# just just can't be extensive but---,1
#um# I'm actually gettin ready to leave out right now #um# #uh# I I'd rather meet y'all at y'all office if #uh# you know this something this to discuss like that---,1
"#umm# yeah I should be around, I don't think I'll have any I mean, unless something comes up but it's kinda slow right now so it should be okay.---",1
"You know, I'm I'm actually gonna be on vacation #um# next week #um# you know, they they're welcome to stop in #um# and talk to the assistant manager here. We've got #um# several trucks, I have in my nine years running the branch here, I have yet been in a situation where I've ever had to rent a a vehicle. Any time one of ours goes down for repairs we've always got you know additional backup units here so---",1
"Okay #uh# yes, that's where I the place I go #um# I stop by a couple times there, yes. And who would be the person I have to meet over there?---",1
"Okay, that's good #um# we meet #um# can you give my number to him please? He can contact me, I live just five minutes away from his location.---",1
"I'm it's gonna be a lot easier for me to stop by over there in the morning #um# you see before coming to the office, the office #uh# way around, the other way around. It's far from there, so I prefer to stop by before coming to the office.---",1
"I don't know if there is ever okay time #hahaaaa# in, in this, in this whole world, you're talking about this whole stuff.---",1
If we if we #uhh# we do some stuff we're going to get Roger to come by one day.---,1
Not now look you understand we're not #uhhh# I don't think we're gonna be a big player for you.  Do you do you understand that?---,1
"#uhhhhh# Alright, Alrighty Nate you just did the phone call just for, to be hung up at, I think no, I don't think you did #uhhh# I could put you on hold,.you're here locally?---",1
"'Ha_ha_hang' on just one second.  I I I got to grab this other call real quick, hold on, kinda wait, hold on.---",1
"#uhhh# yeah it should be fine. No no again that work you know #wh-wh# I don't think we ever gonna be big player to the third party, so I want you you know know I don't want to I don't I don't want to waste his his time.---",1
Three five two one seven if you don't put that it go to wrong side of town and yes I I saw you're about forty five minutes away.---,1
Okay because there are two industrial drives and they both look right but only one is.---,1
"Well yes, yes, they could why don't y'all, why don't y'all do that, send e-mail confirmation.---",1
"You know what, I am actually about to be going #uh# out of town, so #uh# I know next week will probably be pretty tight for me. So let's look through the following week?---",1
"Okay. You're not, they just moved my computer from one place to the next, so I do have to reboot.---",1
"Oh, it's great right now, I I thought it was supposed to be raining but apparently not.---",1
"But, let me, can I throw something out at your right away? #um# we run #uh# like heavy equipment and it would be hydraulic #uh# wet lines that we need, is that something you work with?---",1
"Yeah, cause yeah I I I'm really not a maintenance person #haha# I've been thinking about that. So yeah I would be cause I don't know if it works with ya but but yeah I'm not #uh# if we could figure something out that would be good, but you know my stuff's kinda specialized %---And #uh# the white lines.---",1
"Right, get set, supreme equipment transport #ha# it's supposed to be a clever web name but that four messes it up. Anyhow, #um# so yeah if you want to send it there and #uh# yeah and I'd like to talk to someone, that would be great.---",1
Okay and you'll you'll email that if you could cause I'm out right now if you could email %---,1
#mmkay# then #uh# #uh# week of #uh# February sixth #uh# what date are you prepared to come?---,1
#uhhh# Oh let me look here. #uh# the week of the sixth would probably be the best.---,1
"Yeah, if you want to send him over here at ten o'clock tomorrow morning that'd be fine.---",1
"Okay, yeah just just if you can do me a favor and have him call me Monday just to confirm that we're still good for the next day.---",1
And then I will #um# you know we'll we'll we'll address it then but I should be fine I just get a little little crazy here and it gets kind of busy and I forget and I might not be here so I'll have him call Monday.---,1
"I'm thinking the thirty-first. Because I know I need to be in my Grovel office that day for another meeting. So, let me just, #uh# let me just #uh# clarify what time that meeting is. Just bear with me for one minute.---",1
So my meeting I already planned is for the thirty-first in the morning. So sometime #uh# thirty-first in the afternoon would work well for me.---,1
I'm gonna give you a new one. If that's fine. It's d_scott at more trans. M_o_r_t_r_a_n_s dot c_a.---,1
"It's gonna be Mor Trans Incorporated. We're in the process right now of #uh# Myers Transport is closing. #um# And Mor Trans Incorporated is a sister company owned by the same Myers family.  #uh# and #uh# does truckload. And so the truckload group is staying open and the L_T_L group Myers is closing. Just, there's just gonna be a change in the, sort of the identity. #um# and motrans dot ca is will be the primary #uh# email name.---",1
"#uh# that's gonna change too. We're, we have two locations in Belleville. The University Avenue is one of them, but #uh# our primary address is at fifty-three Grills road.  That's g_r_i_l_l_s. Grills Road. Also in Belleville.---",1
Sure. It's #uh# greg. G_r_e_g_g At Danville habitat dot org. And Danville habitat is all one word.---,1
"#uh# Twenty-eight. Oh Five. Liverside. Drive. For G_p_s purposes, our zip code is two-four- five-four-zero.---",1
"Yeah, actually #uh# I would like to do that. Let's see. Trying to pick a good time is a little tough to do. #uh# See. Tomorrow's not good. Thursday. How about Thursday, oh like around two- o'clock?---",1
#um# sure yeah I don't I don't know that we're really all that interested in the buy out plan like he like he was looking into but #uh# but yeah as far as a a new you know if he wanted to quote a new fleet that would be something that we'd be interested in looking at anyway---,1
Well we're always looking at #uh# what our options are we're not not necessarily looking to move immediately but we like to know what the competitive price is---,1
#uhhhh# you know what if he can come in tomorrow like #ahhh# early afternoon between may be noon and two. %---,1
"#uhhh# you know I am always #uhhh# we we #uhhh# own our own trucks, but I'm I'll be interested to see what the total cost would be on a like a sixteen foot about little box truck with the lift gate.---",1
And so we at this moment in time we are we are doing okay as far as wanting to make any decisions with with another vehicle so.---,1
If if the need does arise I will certainly reach back to you and and see what we can #uhhh# come up with in the. %---,1
Sure that #uhh# that is something that we we are open to discuss #ummm# so yeah if if you would like to #uhh# furnish us with some of that information #uhhh# that would help.---,1
"#aaaaa# yeah I should be available, but #uhhh# check have him touch base with me on Monday because our schedule changes---",1
We the odds of us having to rent a truck are pretty rare.  I am not saying it would not happen.---,1
"You know we have only got like two hundreds trucks.  No I am kidding.  We've only got. %---No, so I am not saying it could never happen.  I wouldn't mind if even if someone just e-mail me something I would try to keep it, but---",1
We we just run two trucks.  The odds of us having to rent a truck---,1
I am not saying it is never going to happen.  I think it happened once in fifteen years when we have may be both our trucks broke down or some but it's---,1
Yeah I don't want I don't want like to say I am in sales so I understand but I don't want to waste anybody's time because you know---,1
So you guys are so you are talking the services is what you are saying.---,1
"Oh that will be we are talking February fourth, yeah yeah that will be fine.  If he wants to breeze in #uhhh# Tuesday February fourteenth.---",1
Yeah I guess that will be fine #uhhh# I would have him call me first #uhh# we have a meeting between the general manager and a couple of salesmen this next week.---,1
I know it could be Monday or Tuesday I am just not sure exactly that day but---,1
So far #uhh# yeah but just like I said just have him call beforehand before he comes may be an hour or two.---,1
That 'if_if_if' I know in advance I will just change it or send you an e-mail.---,1
Okay.  Well the older units are not my problem.  It's my new trucks that are the problem.---,1
"The leasing company trucks are all those the nonsense all the new stuff the ammations, the areaha the after treatment the D P F all of that shit.---",1
I am I I am leaving here in probably 20 minutes and I may not be back until Saturday so.---,1
#uhhhhhhhh# you can check with me next week I don't know at this point yeah.---,1
#uhhhhhhh# yeah we can probably tentatively set some up for may be the twenty third about ten o'clock.---,1
What day because I will be out of the office but if I am not here 'the_there' will be there will be a guard only here so I I will be here Monday and Tuesday. After that I will be gone.---,1
'if_if' he is coming your rep is coming on that day I would like to talk to him.---,1
Because mostly yeah I do not see and he would be coming at elabouck right?---,1
Ya_Yeah because there is one there who was up there I think was Bruce I do not know if he still there or not.---,1
"Yeah I know.  Yeah may be tomorrow at ten o'clock no but, on Tuesday at  ten o'clock.---",1
Well 'it_it_it_it' that number has changed back.  It is one zero six industrial.  It started at one-o-six industrial then they changed it to two-two-three-o---,1
Coz #aah# rdo and then they went back after it got consolidate in with C.---,1
#umm-hmmm# well we I am pretty wrapped up next week #uhh# you go and push it out another week.---,1
Let me ask you let me ask you a quick question because this be yes or no if I have time.  If #uhhh# if we say we say we need lease trucks from you guys is on a fixed monthly deal or is it payments or monthly payment plus milage?---,1
Well you could you could come out to a yard and talk to me and two of my brothers that are in business with me. %---We could just test things.  What is your rate let me ask you a question.  What is your rate per hour and #uhhh# maintenance?---,1
"#uhhh# most of them are Freightliners but mine are all different I have a Volvo, Kenworth and International.  My brother-in-laws have Freightliners five Freightliners and one International.---",1
Yeah I would I would get together with a maintenance package right now because outside maintenance is eating our lunch I mean not going to give high thinking about that it is eating our lunch.---,1
#uhhhh# if I knew that we have two thousand they have two thousand and twelve Freightliners with with Cummins eating our lunch.---,1
We do not want we are not going to buy anything Cummins again.  We have been I have been very very #uhhh# loyal to Cummins my entire carrier of---,1
We we are using dealers for the most part and it is just eating our lunch.---,1
"Hundred bucks.  #uhh# we we pay at one shop hundred and twelve bucks, but mostly we get eight five bucks an hour where we go.---",1
Yeah you have to be below eighty five dollars an hour for us to to want a change for what we are dealing because---,1
Even though #uhhh# I am I began to work away from dealers and going back to smaller shops that are only fifteen dollar or fifty dollars an hour.---,1
#uhhh# you get you know that is a whole lot easier to swallow than eight five right now.---,1
Okay you could come well if you did morning it is better for us yes like a day the morning between nine thirty and eleven because after that we have way too much stuff going on.---,1
Okay.  Yeah we would like to #uhhh# have.  We would like to be able to know what we want to get rid of our trucks they are just it is no and I think I would rather be able to take all of that #uhhh# my taxes---,1
"I get my brother we have a lot of money tied up in our trucks, but if we could trade off our trucks as down payments to #uhhh# be able to get lease trucks were they are new maintenance is lower everything is lower plus you can take the lease off of your taxes every year.---",1
"#Naaaahh# I think the one that reach him was Israel, so let me transfer to him and see he can schedule something with you.---",1
"So 'y_you' offer maintenance programs programs for trucks, #ahhh# that will be cool yeah I would like hear it.---",1
Okay.  Yeah you know what next week will be good time #ahhh# after ten a.m. #ahh# if you want to do it on lets say Wednesday.---,1
"That would be fine.  Yeah because I'm to be out of town I believe on Thursday, Friday.  Thursday, Friday I will be out of town.---",1
"That's okay.  No I just I am just kind of curious to see how you guys are gathering information because this is my personal cellphone and I really give out my personal cellphone out, so it must be somewhere #haahaahaa#---",1
"No sir, never.  I really don't I am not interested in rental but I am kind of interested to see what you guys offer for maintenance.---",1
And then rentals may be may be just to see what you guys will charge for for for #uhh# you know a refrigerate trailer that that might be the only thing.---,1
And if he could if he could and if he can bring scales of like what is the even averages or something that shows what you guys are leasing your fifty three foot refrigerate trailer like a breakdown. That'll be great because I would I would love I'm actually looking at trying to sell my equipment and then lease just that I can do as a tax write off.---,1
"Right now I have fifteen. I have fifteen trailers and I have #ahh# twelve tractors, but if he wants to also bring what if you would charge to lease a tractor that would be also great to give me a breakdown of everything that they fill it as two thousand dollars you guys have two thousand fifteen or two thousand fourteen whatever your figure is.---",1
"If you can bring me 'som_some' prices I know it's not going to be you know all this is what what we can potentially lease of you just may be like #ahh# like a market like an average and you know what we could potentially negotiate on this or you know you know I mean, just like we have a gauge.---",1
"#aaahh# Not too better you know.  Hold on one second, just give me one second.---",1
Next week I could probably talk to him depending on what it's all about yeah I think I can 'fill_fit' him in.---,1
"#ahh# yeah it's probably let me just check my calendar here really quick.  Let's see what I got.  Next week, today's is fourteenth, yeah probably Tuesday works.---",1
And who are you?  Are you the appointment maker or you'll be with the rep?---,1
Will you also put your contact information down there in case world comes to an end and I need to rearrange things.---,1
Maintenance we usually #ahhh# we well we have they are dependent on this one of our bigger trucks or vans.---,1
#Aaaamm# We have #ahhh# I am trying to remember the name it's an old pal of ours.---,1
"I think that's, and we have a mini-van.  I am sorry there is a Chrysler minivan.---",1
Yeah let me look at my calendar here.  Maybe #aaa# actually maybe the week of the thirteenth.---,1
# Aahhh tata-tata-taa-taa # national update meeting.  Could we do could we do ten thirty to eleven?---,1
"What is next Thursday %---Second? #Uhh# yes I don't, let me check my calendar. #Umm# I have a meeting scheduled at nine AM, a staff meeting. #Uh# but that shouldn't last but about an hour, #um# so I should be available either before eight or after ten.---",1
"#Umm# well, might be. Do you know if we have an account with Penske now?---",1
"Well. #Um# we probably wouldn't be interested in maintenance or lease, right now. But we did, I believe, set up a rental #uh# account case we needed to rent a truck, 'cause occasion_occasionally we need to rent a truck for a short term.---",1
Who would I talk to to find out if we actually have an account now?---,1
"We just #uh# yeah it happens, we, we just find the repair shops that are available and send them there.---",1
"Would that be #uh# only if we had some maintenance agreement thing with you, or?---",1
"#uh# yeah, yeah should be able to %---Yeah, that'd be fine. This is for truck rental and stuff like that?---",1
"#uh# email would be, it's M-S-W-A-R-T-Z at arnt A-R-N-T asphalt and then a C-O like company dot com---",1
"#uh# probably sometime in the next couple weeks, I'm going to be in Houston next a week and a half so sometime after that.---",1
"My name is Holly Wallace. And then #uh# email is h_o_l_l_y_w_a_l_l_a_c_e two seven. Like twenty-seven, the number. At yahoo.---",1
"Yeah, stop him out. You know, we've got, we're loaded up on units right now really but---",1
"#ummm# let me look here.  Yeah I am not shown anything.  Sometimes Fridays can get a little dicey, but #uhhh# that should work #uhh-haa#---",1
I don't want to talk to him.  I used to work for Penske six months ago.---,1
#hahahaa# yeah you can you can send him in and he can try to convince me?---,1
"She she does she did she did something around your #uhhh# your fleet side. %---Scheduling maintenance or something. %---Recently took a job, I believe on the purchasing or procurement side.  Her last, her married name is Gajewski.---",1
"But it's it's a combination of you know of of wine trucks, bucket trucks. Con. %---And then and then a fleet of a pretty substantial fleet of light duty pickup trucks, so ColoradosF one fifties that kind of stuff.---",1
Yeah one fifty probably but the kinda like I say it's a you know prob_probably by the time they throw buckets and---,1
Yeah yeah yeah we have four five mechanics that do a lot of the basic repairs state inspections. That kind of stuff yeah.---,1
#uhhh# the bigger stuff gets sent out.  We we have a relationship with #uhh# if it's on the if it's on the equipment side of the vehicle most of our stuff is Altec---,1
So so goes to an Altec shop and there are couple of those down in this area.---,1
And then if it's if it's a cab chassis thing I #aa# you know I'm not sure I know they've got a lot of internationals over there.---,1
#aaa# so so it probably goes through probably goes through that depending upon you know warranty and all that.---,1
#aaa# but that seems to be Thursday and Monday mornings seemed to be the ones.---,1
"And and so they may they may already know each other or there may already be a story and an answer there. %---Everybody save every. %---Running Steve's name by him and. %---If that conversation has already happened, there is no sense---",1
And again yes Steve would have the perspective of  you know what do we buy what we you know so what we buy what we lease---,1
Yeah that that kind of you know here because I I I'm pretty sure we buy the big stuff.---,1
"I am pretty sure we buy the big stuff and lease the small stuff, but that's just a level of detail I haven't gotten to %---But anyway so so Steve would I'd have Steve join us so. %---His history or his files you know relating to Steve or or conversations %---Would probably be helpful ahead of the you know, ahead of the %---",1
"Yeah I am I am so I, I I am thevise president in charge of a a bunch of corporate services, one of which is fleet and procurement and warehousing and all that kind of stuff but Steve is one of the %---Yeah.---",1
"#Aaa# You know what.  I've never e-mailed him from the outside. I can %---#Hahahahhah# I_I_I email him from the from the inside all the %---See if I can figure out how to look and what see what his #uhhh# figure out what his internal e-mail is, it's one of those things no body asks you.  Yeah S.---",1
"Fifteen isn't good.  Fourteen isn't good.  No I'd, I'd right now probably right now the best day for me would be Wednesday the eighth.---",1
We're we're well actually you know yeah we're I am in Manassas so we're we're---,1
Next week is not good.  We have got three people off so%---Should be all right.---,1
Yeah and #aa# definitely interested in it.  We have three trucks #uhhh# two sixteen footers and a twenty four footer.---,1
#umm# the two sixteen footers are about a year and half old we bought them brand new from GMC.---,1
"Yeah, we're We're about  We're only about six miles away from the previous location just more retail oriented space and all.---",1
"After one o clock or or Friday, Friday anytime after eleven o clock is fine.---",1
We take it #aaa# we take it where we bought it from #aah# we bought it from Miller Ford and they have a PM package so we need take it to them they do all the DOT inspections all that stuff.---,1
"#Uh# Monday and Tuesday are going to be crazy busy days. Is that you think that you can do Wednesday, Thursday or Friday.---",1
"#umm# I'm not sure.  I have got an appointment outside of the office at nine, so there is a good chance I wouldn't be here by ten.---",1
"#uhh# and probably a little bit later, but I mean if there is another day that you're going be in our area and---",1
#uhhhh# let's see what we got here.  #uhhh# let me check I've got we've a got job there that we're doing.---,1
"That is supposed to be an all day thing, but I'm not sure that I'm going to be involved with it all day #uhhh#---",1
Yea but I gosh yeah I don't know you know there again that's probably don't start in the morning.  I'll probably be available in the #uhh# in the afternoon.---,1
Yeah oh yes that's fine.  You know if you don't mind just checking in with me you know on that on that Tuesday and then I'll kind of you know let you know where I'm at and then if you guys are still in the area I guess you're gonna be up here seeing some other trucking companies in the Mount Airy Area. %---,1
#Uh# yeah I believe so yes I do. Not if anything changes but as far as I know yeah it works very good.---,1
"#Um#, let me see, #um# but  the only days I have open next week or two is Tuesday and Wednesday.---",1
"#Uh# it's #uh# hold on a second, #uh# and you, we are going to do it here at the Jackson office.---",1
"Yeah, we are just right down the street from the, your guys lot over here.  It's twenty four o three, East High Street.---",1
"Yeah there's a couple things #uh# I'm, I'm, I'm glad you called I was looking for an email you had, #uh # we had emailed a couple things last year and I and so #uhh# , I, I must have misplaced it in my numerous folders, but #uh# about some possible #uh-uh# truck rental #uh# needs I may need #uh# this coming year, so yeah so, yeah we can go over that.---",1
Thursday I'm back at #uhh# like I'm here on Mondays and then I'm not back in the office till Thursday and Friday and Saturday.---,1
#Umm# well I am not sure if the full service lease is gonna be the #uh# way I need to go.---,1
#Uh# because we usually #uh# the prices what you know thousand dollars or more a month per vehicle.---,1
Okay.  Let me ask you this.  Do you have by any chance #uh# you know step vans? Do you have access to step vans too?---,1
#Uhaaa#  I am not in my office to where the calendar is that #uhh# probably do I think it's #uhh# I think that might be a good day.---,1
"All right dude I mean an, any type of brochures or anything that you could send along as well.---",1
#ahem# yeah like you know like #uh# you know an information booklet or anything you can send in email us.---,1
Is it so so are you are you looking to sell me trucks or just rent them?---,1
"Yeah can you well you, you know because I don't have my calendar in front of me can you just touch base with me like couple of days before then we can confirm.---",1
Yeah I returned the call to this number and I said somebody from Penske has called.---,1
"Well we might talk, but you know I've I've got my own shop everything next door my own mechanic's so he'd look that.  I've been buying glider kits.---",1
"And building them myself but we're, we're running all dump trucks and quad axle trucks and stuff.---",1
"Yeah the time is fine if you'll just text me or give me a prompt I'm gonna be out of state all this week.  I think we can catch up next week, but I will be around %---You know where we are at, we are right next door to you %---Hutch Ranch Store. I own your Hutch Rank Store---",1
#um# As I explained before #um# we do specific jobs in specific areas. And #um# hang on just a second I was right in the middle of the screen here. And #uh# locally we run our own trucks. And we've kept them. But we're looking at a job that we may have landed in Boston. And I don't know if you guys can help me with that truck lease there. Because we're probably going to have to lease a truck in Boston. Maybe by #um# May or June. So I don't know if that's something you wanna help me with. Or you wanna just refer me to the Boston rep. Or how you wanna handle that.---,1
"#um# Ten o'clock? Fourteenth. Yeah. That'll work. I've got an afternoon doctors appoint, but I'm okay in the morning.---",1
"Yeah do so. Because a lot of the details haven't been worked out, yet. And I'm not even sure if we're definitely gonna lease a truck.  I'll have to ask the boss, but #uh# I'll ask him before #uh# he gets back with me.---",1
"I'll tell you what, next week looks pretty rough, but #um# what if we did #uh# like Wednesday or Thursday the following week?---",1
"#Um# afternoon's usually better, that's a two o'clock, one-thirty, got a four o'clock. Yeah, two PM, let's do that.---",1
"That's such a, perfect, I'll look for him and #uh# just #uh# gi_give me a call if something changes, okay?---",1
Can you give me a call on on the thirteenth and let me see how that's looking.  I wanna make sure that it's still going to be open.---,1
"All right. I'm tryna think of #uh# what #uhh# what's that. Okay, okay, okay I'll listen to, I thought you was a. We had a very, very bad situation with Rider. An_an_and I forgot, so you know, they was horrible. Okay, and I'm sorry %---",1
"Next Tuesday, I can't guarantee it.  I normally I'm here about that time, but you know it depends on you know what job requirements are.---",1
Oh okay #ummm# well you know what #uhhhh# I know we try to do most things in-house #umm-uhhh# but I mean I'm always willing to look and see what you guys got now so #uhhh# I guess anything within next week is good but actually next week is our spring break #uhhh-mmm# so the week---,1
Yeah probably #umm# let's see what is the good day here #ummm-uhh# next like next Thursday looking.---,1
Probably like #uhhh# you know middle of the afternoon like one to two o'clock or something like that works out pretty good.---,1
I just use the main which here it's hfhmc@frontier.net #uhh# .com.  Wait a minute I just last lost my brain.---,1
"#aaa# it's fourteen no eighteen forty three, getting my numbers all mixed up, eighteen 'orty_eighty' three Old Murphy Road, here in Franklin.---",1
#ummm# we can probably talk on the week of the twentieth to twenty fourth 'an_anytime' during that looks like I'm free.---,1
"Yeah I'm thinking. Yeah, that'll be fine. We're just slow right now. But we can look at the rates in case something pops up.---",1
Email? Email is scottys. S_c_o_t_t_y_s. The nu_ the number two. The at sign. Initials s_w. bell. That's b_l_l. Dot net.---,1
Have him bring one of those big calendars. I don't have one for this year. I had one last year. One of those big wall calendars. I mean it's like a three foot by three foot calendars.---,1
"'Twe_twenty' second would be better for me #uhh# twenty first, twenty first Tuesdays are usually a pretty full meeting day so.---",1
It wouldn't.  That's the one time on Wednesday I do have a meeting %---Any any earlier between %---Anytime between ten and one or nine and one even.---,1
"#Uhh# yes you are, but he comes in, he can come and ask for Lewis.---",1
"It will be #umm# restoremanager, but hold on let me get it here, #uhhh# it's #aaa# R-R- well restoremanager@habitat, #uhhh# pv.org.---",1
"#Uhhh# if you wanna come in next Wednesday at, make it more like mid-day around twelve.---",1
"One o'clock, okay then just ask Ray #uhh# tell Ray to ask for Lewis, he is ReStore manager and then #uhh# he will let him know, okay.---",1
"Yeah, yeah I should, #ummm# it'll, let's see, let me look at my calendar because #umm# just a second, #umm# I could either next week the twenty first or twenty second.---",1
Lets see I have Tuesday I can't do it and Wednesday afternoon I got a meeting #umm# how about #uhhh#---,1
"Yeah let me look up in the following week.  I'll be gone towards end of the week, but I'm pretty good on Tuesday or Wednesday that like twenty eighth or.---",1
"Yes, my first name is Shawn. S-H-A-W-N. And #um# my last name is Deignan, D as in David, E-I-G N as in Nancy, A, N as in Nancy.---",1
"Is there #um# could I get a number to call, just in case you know.---",1
"#Um# that'd be fine, they can stop by. I may or may not be here, but they can also ask for Matthew.---",1
I got #uh# probably four or five trucks on a regular basis that are not leased.---,1
"And then you gon' have some #uh# two thousand, up to a two thousand ten at max.---",1
know set up something. He can at least come out here and talk to me.---,1
"He can just call and you know call and schedule something up, and we can go from there.---",1
Yeah that. That'll be fine. He can stop out and I can talk to him.---,1
Sure. Just #uh# send me an email to confirm and it's jim J_i_m at Harbor sales. H_a_r_b_o_r s_a_l_e_s dot net.---,1
Oh actually I'm gonna be in a meeting in Tolma at eleven a_m that day. So I'll be leaving  here by nine. Be back around here. So it doesn't look real good.---,1
Oh #umm# I am sorry.  What did you say after you said you are from Penske?---,1
"#uhh# next Tuesday at ten #umm# yeah that would be fine because we are kind of #uhh# contemplating leasing a vehicle #uhh# not for sure but #umm# so yeah, but I, it would have to be like a thirty minute timeframe because I just implying so okay %---Then ten o'clock next Tuesday.---",1
"#uhhh# let me look quick on my calendar #umm# next week, okay, Wednesday is pretty much out it looks like, can we do it Tuesday?---",1
